id,subject,exam_no,question_text,created_at,type_of_ac,kategori
0c74fef6-196d-4681-a9c5-92bd81ec8e28,INITIAL,1,What happens when flaps asymmetry accours ?,2026-02-23 02:47:03.039876+00,ATR72,Electric & Avionic
0c80be71-e9b7-429b-b23b-8aee7cdc6b9b,INITIAL,1,The Fly-By-Wire spoiler control system B737 Max during operational Spoiler operated by hydraulic system as mention bellow are correct:,2026-02-23 02:23:04.172774+00,B737-MAX,Airframe & Powerplant
0c83bd0c-dce7-480b-bf94-abeb139d5ac0,INITIAL,1,How many bolts the engine CFM56-7B attach to engine mount.,2026-02-23 02:22:59.36744+00,B737-800 NG,Electric & Avionic
0c84b395-198e-48eb-b735-2d7c0144b04b,INITIAL,1,A cavalry change is generated by the MFC :,2026-02-23 02:22:21.225908+00,ATR72,Electric & Avionic
0c9aa02a-e553-48ac-b9a0-1d07a06b21b5,INITIAL,1,"Illumination of the avionics vent panel exhaust mode push-button OVBD light, causes the ground mechanic call horn to sound :",2026-02-23 02:22:24.7342+00,ATR72,Electric & Avionic
0cac5e16-c2db-4e0f-b4cf-346b0e6ce8a9,INITIAL,1,Emergency Descent Speed Brake (EDS) gives an increased light spoiler delection when:,2026-02-23 02:23:07.007535+00,B737-MAX,Airframe & Powerplant
0cb52e6c-58ad-45c1-9b50-8b0372f4b459,INITIAL,1,With the POSITION light swtich in the ON BAT position and the AC buses not powered,2026-02-27 04:01:24.605709+00,B737-800 NG,Electric & Avionic
0cb8ba91-7d72-4f31-899f-77b30c8a4713,INITIAL,1,The unit that controls and filter voltage that goes to integral light and some flood lights in flight deck is.,2026-02-23 02:23:33.199568+00,B777-300 ER,Airframe & Powerplant
0ce8894b-d837-44be-a42c-952ffe72c014,INITIAL,1,What component cool IDG Generator?,2026-02-27 04:07:22.560206+00,B777-300 ER,Airframe & Powerplant
0cf4fd7e-e7b8-4d78-94c0-2480835e12ad,INITIAL,1,Requirement of an AMO holder is,2026-02-23 02:48:44.755962+00,All Aircraft,REGULASI
0d0e86f1-d37b-46bd-a0f3-c681d71db0e0,INITIAL,1,What the purpose of the AMU ?,2026-02-23 02:21:42.587463+00,Airbus A330-Series,Airframe & Powerplant
0d231477-0a15-4ce4-b930-34c4d785b1f7,INITIAL,1,"BAT SW selected on, no engine running, allows:",2026-02-23 02:46:51.796769+00,ATR72,Airframe & Powerplant
0d2420ef-e79d-4e23-8e7b-e7c664336d76,INITIAL,1,How many tension latches that attach to the thrust reverser cowl?,2026-02-23 02:23:07.561891+00,B737-MAX,Airframe & Powerplant
0d2b4c7d-77df-4136-b031-4c92713b2e63,INITIAL,1,Both emergency power indicators :,2026-02-23 02:22:20.116066+00,ATR72,Electric & Avionic
0d2c4be3-fcbc-4f8f-9234-92319d44a387,INITIAL,1,"Aircraft in hotel mode, left engine stopped :",2026-02-23 02:47:03.626061+00,ATR72,Electric & Avionic
0d3c0dc7-5b49-45d4-8a60-0e6e915942ab,INITIAL,1,What will occur when the WING A/I CROSSBLEED switch is moved from NORMAL to FROM LEFT?,2026-02-23 02:23:53.434198+00,CRJ1000,Airframe & Powerplant
0d4089ea-5b91-4229-b675-6342b392ddd6,INITIAL,1,"In case the IDG has been disconnected, when the IDG can be reconnected again :",2026-02-23 02:24:02.711868+00,CRJ1000,Electric & Avionic
0d45a62b-c1ee-4155-9ba5-8d6c23bb0ef9,INITIAL,1,The emergency air-driven generator (ADG) manual deploy hadle and ADG control panel are located on :,2026-02-23 02:23:46.721862+00,CRJ1000,Airframe & Powerplant
0d4ff412-46e0-4d42-a23d-ab795999a52c,INITIAL,1,The Wheater information is displayed :,2026-02-23 02:47:01.565264+00,ATR72,Electric & Avionic
0dca2936-7a96-49eb-85d1-a79bc7e58f5b,INITIAL,1,Which computer  controls  the operating of the pitch feel actuators ( PFAs )?,2026-02-23 02:23:43.183553+00,CRJ1000,Airframe & Powerplant
0ddb354b-b75a-40a1-9853-237982345293,INITIAL,1,Operational test means :,2026-02-23 02:48:55.844556+00,All Aircraft,REGULASI
0de024e2-8287-4a8c-b1f8-8010ca809b0a,INITIAL,1,In case of Engine Interface and Vibration Monitoring Unit fail or de-powering :,2026-02-27 01:56:12.307915+00,Airbus A330 NEO,Airframe & Powerplant
0de57bc4-4fde-4e45-b7ec-9fd58b3f992b,INITIAL,1,"When FCDC psa in primary mode, the it get power source from",2026-02-23 02:23:29.467804+00,B777-300 ER,Airframe & Powerplant
0de661d9-4fe9-49dd-a59a-7419544caa0e,INITIAL,1,What is the purpose of the wheel to rudder interconnect system (WTRIS) ?,2026-02-23 02:23:18.262771+00,B737-MAX,Electric & Avionic
0e017db4-48ff-414e-9eba-145ca7aabcb7,INITIAL,1,Pesawat milik perusahaan asing dapat didaftarkan di Indonesian dengan syarat:,2026-02-23 02:48:47.683811+00,All Aircraft,REGULASI
0e0f7d35-af4c-4210-bc1a-722dc72603ee,INITIAL,1,Which hydraulic sys for the MLG Auxiliary actuator,2026-02-23 02:23:57.068884+00,CRJ1000,Airframe & Powerplant
0e1179f6-d67b-45fe-af0c-0d7ef347e0b1,INITIAL,1,"Refer to CASR Part 145 , A certificated AMO may not approve for RTS:",2026-02-23 02:48:59.025819+00,All Aircraft,REGULASI
0e14214f-37d5-4456-86ff-e4f860b8592e,INITIAL,1,The primary air data is supplied by :,2026-02-23 02:22:22.294423+00,ATR72,Electric & Avionic
0e3adb13-67a7-4647-86ec-2ebe8c300475,INITIAL,1,"What is the Arcraft Document containt Approval to operate in RVSM airspace and thencorresponding Authorizations, Conditions, andLimitations can be found ?",2026-02-23 02:48:54.161725+00,All Aircraft,REGULASI
0e479c2a-0eba-49c9-ae76-5d24c457c05e,INITIAL,1,"What will cause the ELEC light on P5 to illuminate? ",2026-02-23 02:22:27.576427+00,B737-800 NG,Airframe & Powerplant
0e636225-29ed-4e41-a58e-4081b6d8af01,INITIAL,1,How is the emergency locator transmitter (ELT) reset when it has been activated by the g-switch ?,2026-02-23 02:23:49.624389+00,CRJ1000,Airframe & Powerplant
0e7ccd6d-895c-4df6-94a3-738a0ba4b273,INITIAL,1,In DUAL coupling phase :,2026-02-23 02:46:59.177751+00,ATR72,Electric & Avionic
0eb771e4-65b1-4fe0-944a-e8feec7106c5,INITIAL,1,When does the discrepancies for ETOPS and Non ETOPS flight that have been rectified or deferred must be reported using Fax or SITA MAINTAVI to the Maintenance Control Center (MCC)?,2026-02-23 02:24:25.339839+00,All Aircraft,REGULASI
0ec48156-8c42-41ab-bc63-5e6522733792,INITIAL,1,Which component lights the ACTUATOR PRESSURE lamp ?,2026-02-23 02:21:54.291527+00,Airbus A330-Series,Airframe & Powerplant
0ec5067a-0456-44bc-aafa-74cf70056881,INITIAL,1,What purpose has the transient bleed valve (TBV)?,2026-02-23 02:22:31.948276+00,B737-800 NG,Airframe & Powerplant
0ed5167e-8951-4daf-b794-8f9b46ad73af,INITIAL,1,The Borescope acces N2 From?,2026-02-27 01:56:13.776114+00,Airbus A330 NEO,Airframe & Powerplant
0f083910-b823-4af2-ac9f-20d54cbf0ea0,INITIAL,1,"If the EGT exceeds the preset limit, the APU ECU automatically causes the LCV to:",2026-02-23 02:23:58.166591+00,CRJ1000,Airframe & Powerplant
0f0a9ffb-3419-481a-9fa5-5141228d43ff,INITIAL,1,If the replacement fan blade moment-weight is more than 200 inch-grams:,2026-02-27 04:07:18.849638+00,B777-300 ER,Airframe & Powerplant
0f0d0c2c-84b3-4a66-b3aa-3c90e5a3c30b,INITIAL,1,"What happens when the PACK FLOW push-button is IN, HIGH illuminates?",2026-02-23 02:22:18.247931+00,ATR72,Airframe & Powerplant
0f183c78-d7d0-4f88-bc03-2d7c20bd74dc,INITIAL,1,How long does the Cat- Bl & B2 Certifying for Line maintenance and Support Staff for Base Maintenance have to demonstrate experience in Aircraft Maintenance Ref. Part 145nAppendix IV?,2026-02-23 02:48:56.890066+00,All Aircraft,REGULASI
0f2afe1d-3edb-452c-93d1-21d8ed1665c6,INITIAL,1,Every aircraft maintenance personnil must have a certificate of achievement earn from training & education. This declaration is stated in aviation law no:,2026-02-23 02:24:10.13577+00,All Aircraft,REGULASI
0f3d2f12-fd85-40e6-9c59-80f017f6e55e,INITIAL,1,How do you know to determine the FMC position ?,2026-02-23 02:22:46.487772+00,B737-800 NG,Airframe & Powerplant
0f7328e1-d604-4a75-8043-5154314e35ea,INITIAL,1,"Which Computers can manage Autopilot, Flight director, Altitude alert, Speed trim andnMach trim :",2026-02-23 02:22:49.764639+00,B737-800 NG,Airframe & Powerplant
0f86ad12-3c09-45fb-bccd-8b47e18fe966,INITIAL,1,"Defect, malfunction. In accordance with CASR 121.703, shall reported to the local aviation authority within?",2026-02-23 02:49:04.196427+00,All Aircraft,REGULASI
0faf3b96-c110-4afe-be9f-fc4efebf0a06,INITIAL,1,What is the engine bleed air source when engine is at normal speed?,2026-02-23 02:21:48.867102+00,Airbus A330-Series,Airframe & Powerplant
0fb19e38-2d06-4223-abf5-a6541b73c358,INITIAL,1,Where is the engine driven fuel pump located?,2026-02-23 02:48:33.655862+00,CRJ1000,Airframe & Powerplant
0fdd7586-ca3c-49e5-91c2-0d0a765f11b9,INITIAL,1,The COWL ANTI ICE light illuminate :,2026-02-23 02:22:56.4895+00,B737-800 NG,Electric & Avionic
0ff11106-c6a4-4228-85e0-9aced7af5a05,INITIAL,1,"Refer to CASR Part 145, A certificated AMO must ensure each certifying personnel to approve   an article for return to service under AMO certificate are:",2026-02-23 02:49:02.978847+00,All Aircraft,REGULASI
104ecc82-db6c-4978-8a2c-04c89cf1cba0,INITIAL,1,what are the limits for the rudder pedals for steering?,2026-02-23 02:48:32.195537+00,CRJ1000,Airframe & Powerplant
1064d4a9-fd82-44a3-bcf6-2e6daa58da2b,INITIAL,1,The manufacturer producing parts / components with Part Manufacturer Approval based on CASR part 21.303 must provide each product with following identification:,2026-02-23 02:24:07.572109+00,All Aircraft,REGULASI
107c168c-b471-46b3-ace8-7672d92c03e4,INITIAL,1,How is Direct Current generated when main power source is energizing the electrical system?,2026-02-27 04:10:55.648682+00,B777-300 ER,Electric & Avionic
1085ba16-862e-40ab-9684-c1bf1fad4613,INITIAL,1,Where are the weater radar mode annunciations displayed?,2026-02-23 02:24:04.585193+00,CRJ1000,Electric & Avionic
10a69e80-3f71-4f4f-a788-86b9fc9f4ecd,INITIAL,1,Where can the emergency lighting system be tested ?,2026-02-27 02:16:20.769129+00,Airbus A330 NEO,Electric & Avionic
10a944fb-ba4a-48fc-a490-cfe18f243d01,INITIAL,1,Which area of the flight airplane altitude is controlled by the Autopilot if the Autopilot MCP engage ?,2026-02-23 02:23:25.395526+00,B737-MAX,Electric & Avionic
10ab8c15-692e-4dc2-99a5-3cd0f4e7515f,INITIAL,1,An aircraft is not allowed to operate unless:,2026-02-23 02:24:07.16707+00,All Aircraft,REGULASI
10bd5f90-2b03-4336-8fa6-11bf7270975c,INITIAL,1,How do you perform Bleed Air system leak check in the area downstream of Pressure Regulating Shut Off Valve (PRSOV) distribution of Engine CFM 56-7?,2026-02-23 02:23:01.168042+00,B737-800 NG,Electric & Avionic
10c11c83-2446-4a24-937c-e9e44a56e810,INITIAL,1,What is the definition of Airworthiness Directives ?,2026-02-23 02:49:07.289394+00,All Aircraft,REGULASI
10c8e698-8cb2-4193-9292-89a0db5c99b2,INITIAL,1,The elevator control system tension regulators are part of the :,2026-02-23 02:23:42.943446+00,CRJ1000,Airframe & Powerplant
10ccfe88-ca89-4f68-a883-62537fb5cf70,INITIAL,1,Which statement is correct regarding Engine Fire Protection system:,2026-02-27 02:16:19.189236+00,Airbus A330 NEO,Electric & Avionic
11038424-2a0c-4280-aff6-b25649f9bf99,INITIAL,1,What failure when Pack/Zone controller command active the unbalance mode operation in air conditioning system?,2026-02-23 02:23:25.69723+00,B737-MAX,Electric & Avionic
1117dcf0-d415-476a-ab50-5d3e420a6526,INITIAL,1,If an engine or APU loop fault message appears on the ECAM ?,2026-02-23 02:22:09.219963+00,Airbus A330-Series,Electric & Avionic
112ed150-437f-411b-8d16-3cb416dd36e8,INITIAL,1,"Refer to GA CMM VI! , How do you make entry Aircraft Maintenance Log (AML) book requires more than one slip?",2026-02-23 02:49:00.546416+00,All Aircraft,REGULASI
113e1860-e0fb-4d89-9ca6-6e2742cc785f,INITIAL,1,"Refer to CASR 121.374 (e) and GA CMM III-2-7, Who is the maintenance personnel maynperformed the ETOPS task",2026-02-23 02:49:00.264626+00,All Aircraft,REGULASI
11d5c936-c24f-455e-a3ed-961a71be9ff2,INITIAL,1,"The two cowl halves (""C"" duct) are held together by six tension latches at the bottom. How to opened the latches.",2026-02-23 02:22:38.620901+00,B737-800 NG,Airframe & Powerplant
11f86b20-d901-4565-bcbf-7cbe02ba9288,INITIAL,1,What determines the fuel flow readout on the EICAS primary page ?,2026-02-23 02:48:39.478559+00,CRJ1000,Electric & Avionic
123a7abd-49b6-473f-b858-07ea01decb69,INITIAL,1,When APU bleed valve is open with no packs operating or main engine being started?,2026-02-23 02:22:46.387378+00,B737-800 NG,Airframe & Powerplant
125796b0-1567-4a80-9d70-092c239bd4c6,INITIAL,1,There is data N1 trim modifier at the rating plug (P11) to the EEC. What is the use of N1 trim modifier?,2026-02-23 02:22:40.293432+00,B737-800 NG,Airframe & Powerplant
125d2ca6-1095-4d02-9804-71588a809568,INITIAL,1,The FDIU RX flight control parameter :,2026-02-23 02:22:01.338402+00,Airbus A330-Series,Electric & Avionic
12793bb3-19a4-42d0-bff5-0eab13115293,INITIAL,1,What the Purpose of Secondary Air System (SAS) RR Trent 7000?,2026-02-27 01:56:15.643338+00,Airbus A330 NEO,Airframe & Powerplant
127cc73a-ccca-40a8-b996-fa8e19507ca7,INITIAL,1,Which protection will active when the lost of thrust control is detected ?,2026-02-27 01:56:11.867748+00,Airbus A330 NEO,Airframe & Powerplant
128aab8f-2df2-4f11-99d5-f29d223d6954,INITIAL,1,Revisions to the Maintenance Program may result from:,2026-02-23 02:24:16.468926+00,All Aircraft,REGULASI
12a01ea0-b58c-4ae1-95b3-1b8715adbee1,INITIAL,1,Pressing the XFR switch on the WEATHER RADAR control panel in a single control installation transfers :,2026-02-23 02:48:38.863245+00,CRJ1000,Electric & Avionic
12a72fa5-fc22-4377-900f-2635b45896f9,INITIAL,1,"What is the Maintenance Task performed In the circumstances of Issuance Maintenance Release ref CMM IX-1, except?",2026-02-23 02:48:46.236898+00,All Aircraft,REGULASI
12a91cba-0505-4905-8c58-00e8fc54d759,INITIAL,1,"Where is the location of ILS receiver? ",2026-02-23 02:22:34.449936+00,B737-800 NG,Airframe & Powerplant
12b10d1f-1d76-4d82-af4d-290d88b7bf77,INITIAL,1,"An aft transfer is initiated, as aircraft passes FL 255, if :",2026-02-23 02:21:53.68823+00,Airbus A330-Series,Airframe & Powerplant
12c17527-e89d-44a5-8332-70ec5e3d0fd1,INITIAL,1,The avionic smoke detectors are connected to :,2026-02-23 02:22:05.917335+00,Airbus A330-Series,Electric & Avionic
12e1abcc-70db-4104-b2b2-d67773ea8c89,INITIAL,1,What is the purpose of the Air Cooled Air Cooler?,2026-02-23 02:21:49.798349+00,Airbus A330-Series,Airframe & Powerplant
134c7261-af21-4ddd-9cb8-83d6e12ff875,INITIAL,1,During the pilot attitude and heading reference system (AHRS) alignment :,2026-02-23 02:24:04.784231+00,CRJ1000,Electric & Avionic
135577e0-2c5c-4849-b033-65353efd7ce7,INITIAL,1,Electrical power source no 3 location,2026-02-23 02:48:28.91667+00,CRJ1000,Airframe & Powerplant
137254d9-3661-48ba-a2b4-9e7cbefbbf8a,INITIAL,1,What EFIS control selection provides TCAS overlay on the multifunction display (MFD) ?,2026-02-23 02:48:38.668476+00,CRJ1000,Electric & Avionic
138f586a-068b-4823-b2d5-452147ce21a1,INITIAL,1,When does PMA provide electric power?,2026-02-27 02:16:22.34546+00,Airbus A330 NEO,Electric & Avionic
13981887-7a29-480e-b929-0340d86e3b1d,INITIAL,1,Which ARINC 629 statement below for that is a wrong statement :,2026-02-27 04:10:58.535151+00,B777-300 ER,Electric & Avionic
13acdd15-1f80-4d07-bc67-e112edab28a5,INITIAL,1,The Electrical power to operate the fueling valve comes from:,2026-02-23 02:22:35.559242+00,B737-800 NG,Airframe & Powerplant
13af1a6f-b762-46c5-a489-6c98b4d5ebfe,INITIAL,1,What is the Overweight Landing in the Aircraft Maintenance means ?,2026-02-23 02:24:12.293638+00,All Aircraft,REGULASI
13b53d1f-edb8-4399-8b48-0677a03bfbbb,INITIAL,1,Illumination of a Hydraulic Electric Pump OVERHEAT light indicates,2026-02-27 04:00:03.140561+00,B737-800 NG,Electric & Avionic
13e37ff6-02d2-4355-a2f5-34dff8ba451d,INITIAL,1,If over speed governor bypassing fuel from the HMU:,2026-02-27 04:07:18.565951+00,B777-300 ER,Airframe & Powerplant
13fc9aaa-b180-4063-8259-dc4280f04273,INITIAL,1,What is the difference between economy cooling mode and standby cooling node ?,2026-02-23 02:23:40.998422+00,B777-300 ER,Electric & Avionic
1400256a-24e6-44cd-9256-b41e36926f98,INITIAL,1,Which trim control is inhibited when the autopilot is engaged?,2026-02-23 02:23:30.170315+00,B777-300 ER,Airframe & Powerplant
14033d65-6bd9-4b45-90f6-9d132eb7ea59,INITIAL,1,Which FD is the master FD,2026-02-23 02:23:16.307369+00,B737-MAX,Electric & Avionic
14165974-e3ca-4b00-96f0-71677568db38,INITIAL,1,How is closing of the passenger door entry accomplished with electrical power available,2026-02-23 02:48:23.844887+00,CRJ1000,Airframe & Powerplant
145f0bfd-3def-44d8-8d61-1bf72e58c26e,INITIAL,1,Which inverter powers AC Bus1 ?,2026-02-23 02:46:58.379389+00,ATR72,Electric & Avionic
1464aafe-c936-4a78-a989-ecc9a2ec8c1f,INITIAL,1,What is the procedure for ETOPS Significant discrepancies which cannot be rectified before further flight ?,2026-02-23 02:48:53.967974+00,All Aircraft,REGULASI
1465faec-4757-4f89-b93a-3b6ac746e8cc,INITIAL,1,The maintenance diagnostic computer (MDC) is the main component of the MDS. The MDC is installed on :,2026-02-23 02:48:36.214375+00,CRJ1000,Electric & Avionic
14851863-0723-4707-b85f-af738e6a58a4,INITIAL,1,Five main engine bearings hold the N1 shaft and the N2 shaft. Number 3 are the dual assy bearing. Which bearing absorb the axial and the radial loads from the shaft?,2026-02-23 02:23:22.58095+00,B737-MAX,Electric & Avionic
1487e95d-5450-4c09-ac0a-27f603dda0b9,INITIAL,1,The voice recorder will active when:,2026-02-23 02:23:17.104291+00,B737-MAX,Electric & Avionic
14f936d4-4f35-4470-a622-27d15d5250de,INITIAL,1,"The Holder Certificate Air Operator responsible to develop of Aircraft Maintenance Program, mention in the CASR Part",2026-02-23 02:24:18.450504+00,All Aircraft,REGULASI
1506f45c-c4e8-4733-a313-da0e0b22839b,INITIAL,1,Which hydraulic sys for the MLG Auxiliary actuator,2026-02-23 02:48:30.976218+00,CRJ1000,Airframe & Powerplant
15397d41-1545-4e86-8eca-504320b2ec3f,INITIAL,1,Which component controls the field current to the exiter ?,2026-02-23 02:22:01.83599+00,Airbus A330-Series,Electric & Avionic
154e8e81-8a46-4af0-b3fe-1696273409cc,INITIAL,1,What is the difference Wing Station number between A330-200/300 and A330-800/900 NEO?,2026-02-27 01:56:09.186677+00,Airbus A330 NEO,Airframe & Powerplant
15663c38-16b8-493a-80f9-a44d5e22cab6,INITIAL,1,When does anti skid start working,2026-02-23 02:48:26.89539+00,CRJ1000,Airframe & Powerplant
156ba698-3570-4953-8845-630019f24430,INITIAL,1,Where is the VOR/LOC antenna coupler located ?,2026-02-23 02:23:44.497221+00,CRJ1000,Airframe & Powerplant
15808255-1e13-4154-b024-36380469da22,INITIAL,1,Which type of sensor(s) can be found in the Collector Cell?,2026-02-23 02:21:45.031343+00,Airbus A330-Series,Airframe & Powerplant
1586bdf6-0ee3-45bf-b00b-2cbdb57f34bb,INITIAL,1,Inverter 1 normally supplies?,2026-02-23 02:46:52.513437+00,ATR72,Airframe & Powerplant
158c3299-a603-402c-ae62-2dfab054265b,INITIAL,1,What is the Inspection procedure and all other requirements to prevent the possibility of identical maintenance action on parallel ETOPS systems occurring at the same time ?,2026-02-23 02:24:19.566727+00,All Aircraft,REGULASI
